season,week,celebrity_name,ori_results,parsed_results,age,industry,partner,weekly_raw_score,effective_score,is_accumulated,exit_mode,final_rank,exit_week_parsed,judge_metric
4,7,Joey Fatone,2nd Place,2nd Place,30,Singer/Rapper,Kym Johnson,29.5,29.5,False,final,2.0,10,0.19093851132686085
4,8,Joey Fatone,2nd Place,2nd Place,30,Singer/Rapper,Kym Johnson,27.5,27.5,False,final,2.0,10,0.21912350597609562
4,9,Joey Fatone,2nd Place,2nd Place,30,Singer/Rapper,Kym Johnson,30.0,30.0,False,final,2.0,10,0.25316455696202533
4,10,Joey Fatone,2nd Place,2nd Place,30,Singer/Rapper,Kym Johnson,28.6665,28.6665,False,final,2.0,10,0.3320460681848982
4,1,John Ratzenberger,Eliminated Week 7,Eliminated Week 7,59,Actor/Actress,Edyta Sliwinska,17.0,17.0,False,eliminated,6.0,7,0.0825242718446602
4,2,John Ratzenberger,Eliminated Week 7,Eliminated Week 7,59,Actor/Actress,Edyta Sliwinska,21.0,38.0,True,eliminated,6.0,7,0.08571428571428572
4,3,John Ratzenberger,Eliminated Week 7,Eliminated Week 7,59,Actor/Actress,Edyta Sliwinska,20.0,20.0,False,eliminated,6.0,7,0.09174311926605505
4,4,John Ratzenberger,Eliminated Week 7,Eliminated Week 7,59,Actor/Actress,Edyta Sliwinska,16.0,16.0,False,eliminated,6.0,7,0.08421052631578947
4,5,John Ratzenberger,Eliminated Week 7,Eliminated Week 7,59,Actor/Actress,Edyta Sliwinska,18.0,18.0,False,eliminated,6.0,7,0.10227272727272728
4,6,John Ratzenberger,Eliminated Week 7,Eliminated Week 7,59,Actor/Actress,Edyta Sliwinska,19.0,19.0,False,eliminated,6.0,7,0.11176470588235295
4,7,John Ratzenberger,Eliminated Week 7,Eliminated Week 7,59,Actor/Actress,Edyta Sliwinska,22.5,22.5,False,eliminated,6.0,7,0.14563106796116504
4,1,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,23.0,23.0,False,final,3.0,10,0.11165048543689321
4,2,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,27.0,50.0,True,final,3.0,10,0.11020408163265306
4,3,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,21.0,21.0,False,final,3.0,10,0.0963302752293578
4,4,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,21.0,21.0,False,final,3.0,10,0.11052631578947368
4,5,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,28.0,28.0,False,final,3.0,10,0.1590909090909091
4,6,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,28.0,28.0,False,final,3.0,10,0.16470588235294117
4,7,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,29.5,29.5,False,final,3.0,10,0.19093851132686085
4,8,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,26.5,26.5,False,final,3.0,10,0.21115537848605578
4,9,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,30.0,30.0,False,final,3.0,10,0.25316455696202533
4,10,Laila Ali,3rd Place,3rd Place,29,Athlete,Maksim Chmerkoskiy,28.3332,28.3332,False,final,3.0,10,0.32818543104656506
4,1,Leeza Gibbons,Eliminated Week 4,Eliminated Week 4,50,TV Personality,Tony Dovolani,15.0,15.0,False,eliminated,9.0,4,0.07281553398058252
4,2,Leeza Gibbons,Eliminated Week 4,Eliminated Week 4,50,TV Personality,Tony Dovolani,21.0,36.0,True,eliminated,9.0,4,0.08571428571428572
4,3,Leeza Gibbons,Eliminated Week 4,Eliminated Week 4,50,TV Personality,Tony Dovolani,24.0,24.0,False,eliminated,9.0,4,0.11009174311926606
4,4,Leeza Gibbons,Eliminated Week 4,Eliminated Week 4,50,TV Personality,Tony Dovolani,16.0,16.0,False,eliminated,9.0,4,0.08421052631578947
4,1,Paulina Porizkova,Eliminated Week 2,Eliminated Week 2,41,Model,Alec Mazo,19.0,19.0,False,eliminated,11.0,2,0.09223300970873786
4,2,Paulina Porizkova,Eliminated Week 2,Eliminated Week 2,41,Model,Alec Mazo,21.0,40.0,True,eliminated,11.0,2,0.08571428571428572
4,1,Shandi Finnessey,Eliminated Week 3,Eliminated Week 3,28,Beauty Pagent,Brian Fortuna,19.0,19.0,False,eliminated,10.0,3,0.09223300970873786
4,2,Shandi Finnessey,Eliminated Week 3,Eliminated Week 3,28,Beauty Pagent,Brian Fortuna,20.0,39.0,True,eliminated,10.0,3,0.08163265306122448
4,3,Shandi Finnessey,Eliminated Week 3,Eliminated Week 3,28,Beauty Pagent,Brian Fortuna,21.0,21.0,False,eliminated,10.0,3,0.0963302752293578
5,1,Albert Reed,Eliminated Week 2,Eliminated Week 2,22,Model,Anna Trebunskaya,21.0,21.0,False,eliminated,11.0,2,0.08171206225680934
5,2,Albert Reed,Eliminated Week 2,Eliminated Week 2,22,Model,Anna Trebunskaya,21.0,21.0,False,eliminated,11.0,2,0.08823529411764706
5,1,Cameron Mathison,Eliminated Week 8,Eliminated Week 8,38,Actor/Actress,Edyta Sliwinska,21.0,21.0,False,eliminated,5.0,8,0.08171206225680934
5,2,Cameron Mathison,Eliminated Week 8,Eliminated Week 8,38,Actor/Actress,Edyta Sliwinska,21.0,21.0,False,eliminated,5.0,8,0.08823529411764706
5,3,Cameron Mathison,Eliminated Week 8,Eliminated Week 8,38,Actor/Actress,Edyta Sliwinska,23.0,23.0,False,eliminated,5.0,8,0.09623430962343096
5,4,Cameron Mathison,Eliminated Week 8,Eliminated Week 8,38,Actor/Actress,Edyta Sliwinska,27.0,27.0,False,eliminated,5.0,8,0.11538461538461539
5,5,Cameron Mathison,Eliminated Week 8,Eliminated Week 8,38,Actor/Actress,Edyta Sliwinska,26.0,26.0,False,eliminated,5.0,8,0.1306532663316583
5,6,Cameron Mathison,Eliminated Week 8,Eliminated Week 8,38,Actor/Actress,Edyta Sliwinska,25.0,25.0,False,eliminated,5.0,8,0.1388888888888889
5,7,Cameron Mathison,Eliminated Week 8,Eliminated Week 8,38,Actor/Actress,Edyta Sliwinska,25.5,25.5,False,eliminated,5.0,8,0.16346153846153846
5,8,Cameron Mathison,Eliminated Week 8,Eliminated Week 8,38,Actor/Actress,Edyta Sliwinska,25.5,25.5,False,eliminated,5.0,8,0.19391634980988592
5,1,Floyd Mayweather Jr.,Eliminated Week 4,Eliminated Week 4,30,Athlete,Karina Smirnoff,18.0,18.0,False,eliminated,9.0,4,0.07003891050583658
5,2,Floyd Mayweather Jr.,Eliminated Week 4,Eliminated Week 4,30,Athlete,Karina Smirnoff,21.0,21.0,False,eliminated,9.0,4,0.08823529411764706
5,3,Floyd Mayweather Jr.,Eliminated Week 4,Eliminated Week 4,30,Athlete,Karina Smirnoff,21.0,21.0,False,eliminated,9.0,4,0.08786610878661087
5,4,Floyd Mayweather Jr.,Eliminated Week 4,Eliminated Week 4,30,Athlete,Karina Smirnoff,23.0,23.0,False,eliminated,9.0,4,0.09829059829059829
5,1,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,25.0,25.0,False,final,1.0,10,0.09727626459143969
5,2,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,27.0,27.0,False,final,1.0,10,0.1134453781512605
5,3,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,24.0,24.0,False,final,1.0,10,0.100418410041841
5,4,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,27.0,27.0,False,final,1.0,10,0.11538461538461539
5,5,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,23.0,23.0,False,final,1.0,10,0.11557788944723618
5,6,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,28.0,28.0,False,final,1.0,10,0.15555555555555556
5,7,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,26.0,26.0,False,final,1.0,10,0.16666666666666666
5,8,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,28.5,28.5,False,final,1.0,10,0.21673003802281368
5,9,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,30.0,30.0,False,final,1.0,10,0.2564102564102564
5,10,Helio Castroneves,1st Place,1st Place,32,Racing Driver,Julianne Hough,27.9999,27.9999,False,final,1.0,10,0.35294095402801606
5,1,Jane Seymour,Eliminated Week 7,Eliminated Week 7,56,Actor/Actress,Tony Dovolani,24.0,24.0,False,eliminated,6.0,7,0.0933852140077821
5,2,Jane Seymour,Eliminated Week 7,Eliminated Week 7,56,Actor/Actress,Tony Dovolani,21.0,21.0,False,eliminated,6.0,7,0.08823529411764706
5,3,Jane Seymour,Eliminated Week 7,Eliminated Week 7,56,Actor/Actress,Tony Dovolani,27.0,27.0,False,eliminated,6.0,7,0.11297071129707113
5,4,Jane Seymour,Eliminated Week 7,Eliminated Week 7,56,Actor/Actress,Tony Dovolani,26.0,26.0,False,eliminated,6.0,7,0.1111111111111111
5,5,Jane Seymour,Eliminated Week 7,Eliminated Week 7,56,Actor/Actress,Tony Dovolani,26.0,26.0,False,eliminated,6.0,7,0.1306532663316583
5,6,Jane Seymour,Eliminated Week 7,Eliminated Week 7,56,Actor/Actress,Tony Dovolani,22.0,22.0,False,eliminated,6.0,7,0.12222222222222222
5,7,Jane Seymour,Eliminated Week 7,Eliminated Week 7,56,Actor/Actress,Tony Dovolani,25.0,25.0,False,eliminated,6.0,7,0.16025641025641027
5,1,Jennie Garth,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Derek Hough,21.0,21.0,False,eliminated,4.0,9,0.08171206225680934
5,2,Jennie Garth,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Derek Hough,21.0,21.0,False,eliminated,4.0,9,0.08823529411764706
5,3,Jennie Garth,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Derek Hough,26.0,26.0,False,eliminated,4.0,9,0.1087866108786611
5,4,Jennie Garth,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Derek Hough,27.0,27.0,False,eliminated,4.0,9,0.11538461538461539
5,5,Jennie Garth,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Derek Hough,25.0,25.0,False,eliminated,4.0,9,0.12562814070351758
5,6,Jennie Garth,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Derek Hough,27.0,27.0,False,eliminated,4.0,9,0.15
5,7,Jennie Garth,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Derek Hough,26.5,26.5,False,eliminated,4.0,9,0.16987179487179488
5,8,Jennie Garth,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Derek Hough,25.0,25.0,False,eliminated,4.0,9,0.19011406844106463
5,9,Jennie Garth,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Derek Hough,29.0,29.0,False,eliminated,4.0,9,0.24786324786324787
5,1,Josie Maran,Eliminated Week 1,Eliminated Week 1,29,Model,Alec Mazo,16.0,16.0,False,eliminated,12.0,1,0.0622568093385214
5,1,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,21.0,21.0,False,final,3.0,10,0.08171206225680934
5,2,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,24.0,24.0,False,final,3.0,10,0.10084033613445378
5,3,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,26.0,26.0,False,final,3.0,10,0.1087866108786611
5,4,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,26.0,26.0,False,final,3.0,10,0.1111111111111111
5,5,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,21.0,21.0,False,final,3.0,10,0.10552763819095477
5,6,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,23.0,23.0,False,final,3.0,10,0.12777777777777777
5,7,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,26.0,26.0,False,final,3.0,10,0.16666666666666666
5,8,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,24.5,24.5,False,final,3.0,10,0.18631178707224336
5,9,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,28.0,28.0,False,final,3.0,10,0.23931623931623933
5,10,Marie Osmond,3rd Place,3rd Place,47,Singer/Rapper,Jonathan Roberts,23.0,23.0,False,final,3.0,10,0.2899168190830813
5,1,Mark Cuban,Eliminated Week 5,Eliminated Week 5,49,TV Personality,Kym Johnson,21.0,21.0,False,eliminated,8.0,5,0.08171206225680934
5,2,Mark Cuban,Eliminated Week 5,Eliminated Week 5,49,TV Personality,Kym Johnson,18.0,18.0,False,eliminated,8.0,5,0.07563025210084033
5,3,Mark Cuban,Eliminated Week 5,Eliminated Week 5,49,TV Personality,Kym Johnson,20.0,20.0,False,eliminated,8.0,5,0.08368200836820083
5,4,Mark Cuban,Eliminated Week 5,Eliminated Week 5,49,TV Personality,Kym Johnson,22.0,22.0,False,eliminated,8.0,5,0.09401709401709402
5,5,Mark Cuban,Eliminated Week 5,Eliminated Week 5,49,TV Personality,Kym Johnson,21.0,21.0,False,eliminated,8.0,5,0.10552763819095477
5,1,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,24.0,24.0,False,final,2.0,10,0.0933852140077821
5,2,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,23.0,23.0,False,final,2.0,10,0.09663865546218488
5,3,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,27.0,27.0,False,final,2.0,10,0.11297071129707113
5,4,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,26.0,26.0,False,final,2.0,10,0.1111111111111111
5,5,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,29.0,29.0,False,final,2.0,10,0.1457286432160804
5,6,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,30.0,30.0,False,final,2.0,10,0.16666666666666666
5,7,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,27.0,27.0,False,final,2.0,10,0.17307692307692307
5,8,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,28.0,28.0,False,final,2.0,10,0.21292775665399238
5,9,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,30.0,30.0,False,final,2.0,10,0.2564102564102564
5,10,Mel B,2nd Place,2nd Place,32,Singer/Rapper,Maksim Chmerkoskiy,28.333199999999998,28.333199999999998,False,final,2.0,10,0.35714222688890257
5,1,Sabrina Bryan,Eliminated Week 6,Eliminated Week 6,23,Actor/Actress,Mark Ballas,26.0,26.0,False,eliminated,7.0,6,0.10116731517509728
5,2,Sabrina Bryan,Eliminated Week 6,Eliminated Week 6,23,Actor/Actress,Mark Ballas,26.0,26.0,False,eliminated,7.0,6,0.1092436974789916
5,3,Sabrina Bryan,Eliminated Week 6,Eliminated Week 6,23,Actor/Actress,Mark Ballas,27.0,27.0,False,eliminated,7.0,6,0.11297071129707113
5,4,Sabrina Bryan,Eliminated Week 6,Eliminated Week 6,23,Actor/Actress,Mark Ballas,30.0,30.0,False,eliminated,7.0,6,0.1282051282051282
5,5,Sabrina Bryan,Eliminated Week 6,Eliminated Week 6,23,Actor/Actress,Mark Ballas,28.0,28.0,False,eliminated,7.0,6,0.1407035175879397
5,6,Sabrina Bryan,Eliminated Week 6,Eliminated Week 6,23,Actor/Actress,Mark Ballas,25.0,25.0,False,eliminated,7.0,6,0.1388888888888889
5,1,Wayne Newton,Eliminated Week 3,Eliminated Week 3,65,Singer/Rapper,Cheryl Burke,19.0,19.0,False,eliminated,10.0,3,0.07392996108949416
5,2,Wayne Newton,Eliminated Week 3,Eliminated Week 3,65,Singer/Rapper,Cheryl Burke,15.0,15.0,False,eliminated,10.0,3,0.06302521008403361
5,3,Wayne Newton,Eliminated Week 3,Eliminated Week 3,65,Singer/Rapper,Cheryl Burke,18.0,18.0,False,eliminated,10.0,3,0.07531380753138076
6,1,Adam Carolla,Eliminated Week 4,Eliminated Week 4,43,Radio Personality,Julianne Hough,15.0,15.0,False,eliminated,9.0,4,0.06172839506172839
6,2,Adam Carolla,Eliminated Week 4,Eliminated Week 4,43,Radio Personality,Julianne Hough,19.0,34.0,True,eliminated,9.0,4,0.07392996108949416
6,3,Adam Carolla,Eliminated Week 4,Eliminated Week 4,43,Radio Personality,Julianne Hough,21.0,21.0,False,eliminated,9.0,4,0.09210526315789473
6,4,Adam Carolla,Eliminated Week 4,Eliminated Week 4,43,Radio Personality,Julianne Hough,19.0,19.0,False,eliminated,9.0,4,0.08444444444444445
6,1,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,21.0,21.0,False,final,3.0,10,0.08641975308641975
6,2,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,20.0,41.0,True,final,3.0,10,0.07782101167315175
6,3,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,25.0,25.0,False,final,3.0,10,0.10964912280701754
6,4,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,26.0,26.0,False,final,3.0,10,0.11555555555555555
6,5,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,23.0,23.0,False,final,3.0,10,0.11734693877551021
6,6,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,27.0,27.0,False,final,3.0,10,0.15
6,7,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,23.0,23.0,False,final,3.0,10,0.1488673139158576
6,8,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,28.5,28.5,False,final,3.0,10,0.21348314606741572
6,9,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,28.0,28.0,False,final,3.0,10,0.2545454545454545
6,10,Cristian de la Fuente,3rd Place,3rd Place,34,Actor/Actress,Cheryl Burke,26.0,26.0,False,final,3.0,10,0.3076923076923077
6,1,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,22.0,22.0,False,final,2.0,10,0.09053497942386832
6,2,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,27.0,49.0,True,final,2.0,10,0.10505836575875487
6,3,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,23.0,23.0,False,final,2.0,10,0.10087719298245613
6,4,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,29.0,29.0,False,final,2.0,10,0.1288888888888889
6,5,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,27.0,27.0,False,final,2.0,10,0.1377551020408163
6,6,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,24.0,24.0,False,final,2.0,10,0.13333333333333333
6,7,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,27.5,27.5,False,final,2.0,10,0.1779935275080906
6,8,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,26.0,26.0,False,final,2.0,10,0.1947565543071161
6,9,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,27.5,27.5,False,final,2.0,10,0.25
6,10,Jason Taylor,2nd Place,2nd Place,33,Athlete,Edyta Sliwinska,28.5,28.5,False,final,2.0,10,0.33727810650887574
6,1,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,27.0,27.0,False,final,1.0,10,0.1111111111111111
6,2,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,27.0,54.0,True,final,1.0,10,0.10505836575875487
6,3,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,27.0,27.0,False,final,1.0,10,0.11842105263157894
6,4,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,29.0,29.0,False,final,1.0,10,0.1288888888888889
6,5,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,29.0,29.0,False,final,1.0,10,0.14795918367346939
6,6,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,30.0,30.0,False,final,1.0,10,0.16666666666666666
6,7,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,27.0,27.0,False,final,1.0,10,0.17475728155339806
6,8,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,27.5,27.5,False,final,1.0,10,0.20599250936329588
6,9,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,28.5,28.5,False,final,1.0,10,0.2590909090909091
6,10,Kristi Yamaguchi,1st Place,1st Place,36,Athlete,Mark Ballas,30.0,30.0,False,final,1.0,10,0.35502958579881655
6,1,Mario,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Karina Smirnoff,24.0,24.0,False,eliminated,5.0,8,0.09876543209876543
6,2,Mario,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Karina Smirnoff,26.0,50.0,True,eliminated,5.0,8,0.10116731517509728
6,3,Mario,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Karina Smirnoff,21.0,21.0,False,eliminated,5.0,8,0.09210526315789473
6,4,Mario,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Karina Smirnoff,24.0,24.0,False,eliminated,5.0,8,0.10666666666666667
6,5,Mario,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Karina Smirnoff,27.0,27.0,False,eliminated,5.0,8,0.1377551020408163
6,6,Mario,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Karina Smirnoff,28.0,28.0,False,eliminated,5.0,8,0.15555555555555556
6,7,Mario,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Karina Smirnoff,25.5,25.5,False,eliminated,5.0,8,0.1650485436893204
6,8,Mario,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Karina Smirnoff,26.5,26.5,False,eliminated,5.0,8,0.19850187265917604
6,1,Marissa Jaret Winokur,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Tony Dovolani,18.0,18.0,False,eliminated,4.0,9,0.07407407407407407
6,2,Marissa Jaret Winokur,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Tony Dovolani,21.0,39.0,True,eliminated,4.0,9,0.08171206225680934
6,3,Marissa Jaret Winokur,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Tony Dovolani,19.0,19.0,False,eliminated,4.0,9,0.08333333333333333
6,4,Marissa Jaret Winokur,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Tony Dovolani,24.0,24.0,False,eliminated,4.0,9,0.10666666666666667
6,5,Marissa Jaret Winokur,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Tony Dovolani,24.0,24.0,False,eliminated,4.0,9,0.12244897959183673
6,6,Marissa Jaret Winokur,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Tony Dovolani,26.0,26.0,False,eliminated,4.0,9,0.14444444444444443
6,7,Marissa Jaret Winokur,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Tony Dovolani,26.0,26.0,False,eliminated,4.0,9,0.16828478964401294
6,8,Marissa Jaret Winokur,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Tony Dovolani,25.0,25.0,False,eliminated,4.0,9,0.18726591760299627
6,9,Marissa Jaret Winokur,Eliminated Week 9,Eliminated Week 9,35,Actor/Actress,Tony Dovolani,26.0,26.0,False,eliminated,4.0,9,0.23636363636363636
6,1,Marlee Matlin,Eliminated Week 6,Eliminated Week 6,42,Actor/Actress,Fabian Sanchez,22.0,22.0,False,eliminated,7.0,6,0.09053497942386832
6,2,Marlee Matlin,Eliminated Week 6,Eliminated Week 6,42,Actor/Actress,Fabian Sanchez,24.0,46.0,True,eliminated,7.0,6,0.0933852140077821
6,3,Marlee Matlin,Eliminated Week 6,Eliminated Week 6,42,Actor/Actress,Fabian Sanchez,21.0,21.0,False,eliminated,7.0,6,0.09210526315789473
6,4,Marlee Matlin,Eliminated Week 6,Eliminated Week 6,42,Actor/Actress,Fabian Sanchez,24.0,24.0,False,eliminated,7.0,6,0.10666666666666667
6,5,Marlee Matlin,Eliminated Week 6,Eliminated Week 6,42,Actor/Actress,Fabian Sanchez,22.0,22.0,False,eliminated,7.0,6,0.11224489795918367
6,6,Marlee Matlin,Eliminated Week 6,Eliminated Week 6,42,Actor/Actress,Fabian Sanchez,21.0,21.0,False,eliminated,7.0,6,0.11666666666666667
6,1,Monica Seles,Eliminated Week 2,Eliminated Week 2,34,Athlete,Jonathan Roberts,15.0,15.0,False,eliminated,11.0,2,0.06172839506172839
6,2,Monica Seles,Eliminated Week 2,Eliminated Week 2,34,Athlete,Jonathan Roberts,15.0,30.0,True,eliminated,11.0,2,0.058365758754863814
6,1,Penn Jillette,Eliminated Week 2,Eliminated Week 2,53,Magician,Kym Johnson,16.0,16.0,False,eliminated,11.0,2,0.06584362139917696
6,2,Penn Jillette,Eliminated Week 2,Eliminated Week 2,53,Magician,Kym Johnson,17.0,33.0,True,eliminated,11.0,2,0.06614785992217899
6,1,Priscilla Presley,Eliminated Week 5,Eliminated Week 5,62,Actor/Actress,Louis van Amstel,24.0,24.0,False,eliminated,8.0,5,0.09876543209876543
6,2,Priscilla Presley,Eliminated Week 5,Eliminated Week 5,62,Actor/Actress,Louis van Amstel,21.0,45.0,True,eliminated,8.0,5,0.08171206225680934
6,3,Priscilla Presley,Eliminated Week 5,Eliminated Week 5,62,Actor/Actress,Louis van Amstel,26.0,26.0,False,eliminated,8.0,5,0.11403508771929824
6,4,Priscilla Presley,Eliminated Week 5,Eliminated Week 5,62,Actor/Actress,Louis van Amstel,22.0,22.0,False,eliminated,8.0,5,0.09777777777777778
6,5,Priscilla Presley,Eliminated Week 5,Eliminated Week 5,62,Actor/Actress,Louis van Amstel,21.0,21.0,False,eliminated,8.0,5,0.10714285714285714
6,1,Shannon Elizabeth,Eliminated Week 7,Eliminated Week 7,34,Actor/Actress,Derek Hough,21.0,21.0,False,eliminated,6.0,7,0.08641975308641975
6,2,Shannon Elizabeth,Eliminated Week 7,Eliminated Week 7,34,Actor/Actress,Derek Hough,24.0,45.0,True,eliminated,6.0,7,0.0933852140077821
